id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,city,price_eur,host_listing_group
16120840,Luxurious studio - West 57th Street Club by Hilton,8572778,Betsy,Manhattan,Midtown,40.76409,-73.9791,Entire home/apt,500,2,4,2018-04-21,0.13,1.0,91,New York,475.0,1 alojamiento
16131672,Luxury 3 bedroom apartment on the Upper East Side,105225099,Christina,Manhattan,Upper East Side,40.7687,-73.95596,Entire home/apt,500,2,1,2016-12-29,0.03,1.0,0,New York,475.0,1 alojamiento
16147304,Studio/Full Kitchen at Wyndham Midtown 45 Resort,69545883,Chayla,Manhattan,Midtown,40.75302,-73.97221,Private room,699,3,2,2016-12-15,0.06,12.0,365,New York,664.05,11 a 50 alojamientos
16157387,HUGE BEAUTIFUL 3 BEDROOMS APARTMENT WITH ALL,7858210,Maxime,Manhattan,Harlem,40.81588,-73.93984,Entire home/apt,400,2,3,2018-09-25,0.1,4.0,180,New York,380.0,2 a 4 alojamientos
16159901,1 Bedroom Presidential at Wyndham Midtown 45,69545883,Chayla,Manhattan,Midtown,40.75228,-73.97185,Private room,799,2,1,2016-12-30,0.03,12.0,365,New York,759.05,11 a 50 alojamientos
16160621,"Elegant, Prime West Village 1 Bedroom",105481269,Michael,Manhattan,West Village,40.73678,-74.00566,Entire home/apt,800,5,0,,1.364,1.0,88,New York,760.0,1 alojamiento
16173564,The Gnome House “ Oasis in the city “,92828204,Claire,Manhattan,Midtown,40.75979,-73.96444,Entire home/apt,1200,1,36,2019-06-09,1.64,1.0,354,New York,1140.0,1 alojamiento
16177263,The Wild Wild West (village),45520477,Nina,Manhattan,West Village,40.73365,-74.0041,Entire home/apt,500,3,21,2019-05-28,0.73,1.0,365,New York,475.0,1 alojamiento
16178928,Unbeatable Location and Charm in the West Village,83929409,William,Manhattan,West Village,40.73621,-74.00612,Entire home/apt,350,2,5,2019-07-01,0.16,1.0,0,New York,332.5,1 alojamiento
16190902,Your point in Chelsea,32084117,Fernando,Manhattan,Chelsea,40.74183,-73.99997,Entire home/apt,330,2,124,2019-05-27,3.94,1.0,317,New York,313.5,1 alojamiento
16205431,Longer-term 2-bedroom in Nolita with terrace.,7618966,Steve,Manhattan,Nolita,40.72243,-73.996,Entire home/apt,387,1,0,,0.06999999999999999,1.0,0,New York,367.65,1 alojamiento
16229585,Large Duplex on the west village with  Backyard,2279300,Jay,Manhattan,West Village,40.73015,-74.00304,Entire home/apt,400,3,17,2019-07-02,1.16,1.0,334,New York,380.0,1 alojamiento
16243823,Warm Williamsburg Duplex Perfect for Christmas,32199225,Dania,Brooklyn,Williamsburg,40.7141,-73.94685,Entire home/apt,360,1,2,2016-12-26,0.06,1.0,0,New York,342.0,1 alojamiento
16251345,Sunny Cobble Hill 2 BR+ Cozy & Ecletic Brownstone,1468716,Peggy,Brooklyn,Cobble Hill,40.68631,-73.99624,Entire home/apt,700,4,3,2019-04-17,0.24,1.0,89,New York,665.0,1 alojamiento
16259629,New Year's Eve Time Square,82319393,Denise,Manhattan,Midtown,40.75073,-73.98439,Private room,350,3,1,2017-01-02,0.03,1.0,0,New York,332.5,1 alojamiento
16268350,Cozy Bedstuy Brownstone,104626152,Nikki,Brooklyn,Bedford-Stuyvesant,40.68893,-73.95354,Entire home/apt,525,2,1,2016-12-07,0.03,4.0,189,New York,498.75,2 a 4 alojamientos
16281547,Extremely Rare Townhouse in East Village,13715851,Marissa,Manhattan,East Village,40.7284,-73.98673,Entire home/apt,850,3,0,,0.506,1.0,180,New York,807.5,1 alojamiento
16289292,Beautiful one-bedroom triplex with garden,3018866,Tony,Manhattan,East Village,40.73067,-73.98853,Entire home/apt,425,30,0,,1.164,1.0,179,New York,403.75,1 alojamiento
16297779,Dream home: Beautiful 2B2B Condo in Chelsea,106627653,Jacob,Manhattan,Chelsea,40.74735,-73.99974,Entire home/apt,585,3,7,2018-08-04,0.23,1.0,0,New York,555.75,1 alojamiento
16302595,Luxury 2BD in heart of Williamsburg,76212913,Brian,Brooklyn,Williamsburg,40.71049,-73.9624,Entire home/apt,350,3,17,2019-01-05,0.55,1.0,129,New York,332.5,1 alojamiento
16310798,Hotel Room King/Queen at Wyndham Midtown 45 Resort,69545883,Chayla,Manhattan,Midtown,40.75198,-73.97266,Private room,799,3,3,2017-09-30,0.1,12.0,365,New York,759.05,11 a 50 alojamientos
16320520,Penthouse,102913031,David,Manhattan,East Harlem,40.79142,-73.9398,Entire home/apt,350,4,33,2019-06-26,1.2,1.0,346,New York,332.5,1 alojamiento
16331969,Cozy in Cobble Hill,15130664,Karen,Brooklyn,Carroll Gardens,40.68577,-73.9928,Entire home/apt,450,2,0,,0.06999999999999999,1.0,0,New York,427.5,1 alojamiento
16333020,Amazing 3BR Triplex Family Apartment w/ Garden,106837455,Lisa,Manhattan,Upper West Side,40.78467,-73.98192,Entire home/apt,900,30,0,,3.4859999999999998,8.0,362,New York,855.0,5 a 10 alojamientos
16345072,Elegant 3BR with Backyard (15 Mins to Manhattan!),107022433,Nikita,Brooklyn,Bedford-Stuyvesant,40.68314,-73.93124,Entire home/apt,325,2,67,2019-06-21,2.27,3.0,250,New York,308.75,2 a 4 alojamientos
16348791,Spectacular Townhouse 4Floor 5BD West Village NYC,101132948,Maud,Manhattan,West Village,40.73726,-74.00085,Entire home/apt,2590,1,8,2018-12-27,0.41,1.0,361,New York,2460.5,1 alojamiento
16349311,"Amazing location, East Village full 3BR apartment",32707981,Ben,Manhattan,East Village,40.72357,-73.98797,Entire home/apt,400,2,0,,0.82,4.0,0,New York,380.0,2 a 4 alojamientos
16365302,Bond Street 2 bedroom 2 bath great Noho location,24074171,Donna,Manhattan,NoHo,40.72501,-73.99323,Entire home/apt,400,2,26,2019-04-12,0.9,1.0,10,New York,380.0,1 alojamiento
16374702,Entire Duplex In The East Village,16068447,Douglas,Manhattan,East Village,40.72363,-73.97972,Entire home/apt,499,1,0,,0.06999999999999999,1.0,0,New York,474.04999999999995,1 alojamiento
16409634,*BRAND NEW*4 BED DUPLX W PVT BCKYARD 15 MIN 2 CITY,254846,Brendan,Brooklyn,Bedford-Stuyvesant,40.68699,-73.92258,Entire home/apt,399,3,31,2019-05-04,1.03,4.0,290,New York,379.04999999999995,2 a 4 alojamientos
16426123,Large apt in prime carol gardens,40611169,Sol,Brooklyn,Carroll Gardens,40.67933,-73.99562,Entire home/apt,350,1,82,2018-09-30,2.67,5.0,152,New York,332.5,5 a 10 alojamientos
16437326,1 Bedroom Condo/Kitchen Wyndham Midtown 45 Resort*,69545883,Chayla,Manhattan,Midtown,40.75183,-73.97337,Private room,599,3,0,,0.32799999999999996,12.0,365,New York,569.05,11 a 50 alojamientos
16442395,Wyndham Midtown 45 - Great 1 BR Presidential Suite,107662519,Paul,Manhattan,Midtown,40.75182,-73.97354,Entire home/apt,400,3,0,,0.06999999999999999,1.0,0,New York,380.0,1 alojamiento
16443158,"Modern one bed room Apt in Times Square area, NYC",107836752,Kyunghee,Manhattan,Hell's Kitchen,40.76115,-73.99597,Entire home/apt,350,4,0,,0.06999999999999999,1.0,0,New York,332.5,1 alojamiento
16453837,Big Brooklyn Townhouse Sanctuary,1192630,Christina,Brooklyn,Crown Heights,40.67763,-73.94581,Entire home/apt,375,5,3,2018-08-11,0.12,2.0,22,New York,356.25,2 a 4 alojamientos
16475309,Wonderful Apartment in the charming East Village,22024939,Abhishek,Manhattan,East Village,40.72163,-73.98291,Entire home/apt,450,1,0,,0.06999999999999999,1.0,0,New York,427.5,1 alojamiento
16487823,2 Double Bed Hotel Style WYNDHAM MIDTOWN 45 *NYC*,69545883,Chayla,Manhattan,Midtown,40.75327,-73.97175,Private room,599,3,2,2017-05-27,0.07,12.0,365,New York,569.05,11 a 50 alojamientos
16488277,Your Fab Home Away from Home awaits You in NYC!!!!,59559158,Hello,Manhattan,Tribeca,40.72355,-74.01045,Entire home/apt,375,2,30,2019-06-09,1.03,1.0,38,New York,356.25,1 alojamiento
16489149,2 BDRM PRESIDENTIAL LUXURY CONDO MIDTOWN 45  NYC *,69545883,Chayla,Manhattan,Midtown,40.75373,-73.97272,Private room,999,3,1,2017-09-11,0.05,12.0,365,New York,949.05,11 a 50 alojamientos
16513698,Very Big Manhattan Apartment very big Living Room,37994197,Sophia,Manhattan,Lower East Side,40.72068,-73.98574,Entire home/apt,349,3,76,2019-06-23,2.54,1.0,71,New York,331.55,1 alojamiento
16518787,Spirited 2-Bed Sanctuary -- Entire Building!,1809640,Matt,Manhattan,Chinatown,40.71333,-73.99225,Entire home/apt,550,2,4,2017-09-04,0.14,1.0,0,New York,522.5,1 alojamiento
16542864,MANHATTAN STUDIO SUITE SLEEPS 2 GUEST,2677753,Regina,Manhattan,Midtown,40.76501,-73.98076,Private room,895,2,0,,0.662,1.0,365,New York,850.25,1 alojamiento
16584878,Modern and bright duplex in central Cobble Hill,11704017,Daniel,Brooklyn,Cobble Hill,40.6858,-73.99977,Entire home/apt,350,30,2,2017-11-04,0.09,1.0,156,New York,332.5,1 alojamiento
16598387,"Sleeps6+PRIV.TERRACE+laundry,Trains+BAM&Barclays",8696190,Tee,Brooklyn,Fort Greene,40.6869,-73.97454,Entire home/apt,380,3,11,2019-06-30,0.37,1.0,22,New York,361.0,1 alojamiento
16634357,Huge 2 Bed Apt with Private Bathrooms in UES!,109886922,Michael,Manhattan,Upper East Side,40.77486,-73.95296,Entire home/apt,899,30,6,2018-05-18,0.23,1.0,89,New York,854.05,1 alojamiento
16721040,Beautiful Fort Greene triplex with Yard,3915722,Bettina,Brooklyn,Fort Greene,40.6864,-73.96882,Entire home/apt,550,3,1,2019-04-29,0.42,1.0,15,New York,522.5,1 alojamiento
16725879,Casa Soho 2 Bedroom 2 bath,6437545,Michael,Manhattan,SoHo,40.72182,-74.00033,Entire home/apt,500,3,0,,0.5479999999999999,1.0,6,New York,475.0,1 alojamiento
16807028,Sunny Ditmas Park Carriage House (Events Listing),8111912,Jed,Brooklyn,Flatbush,40.64335,-73.96745,Entire home/apt,1000,1,1,2019-04-02,0.31,2.0,365,New York,950.0,2 a 4 alojamientos
16846366,5* Brand New Luxury Apartment with Backyard Oasis,436642,Joel,Manhattan,Upper West Side,40.7843,-73.98262,Entire home/apt,995,4,20,2019-07-01,0.73,1.0,290,New York,945.25,1 alojamiento
16847069,Prime SOHO Luxury penthouse Loft,62103724,Joe,Manhattan,NoHo,40.72569,-73.99519,Entire home/apt,399,3,51,2019-06-17,1.76,1.0,336,New York,379.04999999999995,1 alojamiento
16855679,Modern 1 Bedroom Condo at Midtown 45,24126726,Nadine,Manhattan,Midtown,40.75305,-73.97358,Private room,640,2,0,,0.48600000000000004,3.0,0,New York,608.0,2 a 4 alojamientos
16856193,Hotel Room at Wyndham Midtown 45,24126726,Nadine,Manhattan,Midtown,40.75373,-73.97287,Private room,325,2,0,,1.402,3.0,268,New York,308.75,2 a 4 alojamientos
16867024,Stunning Terrace/garden Design 2 BR Apartment,112393778,Christophe,Manhattan,Harlem,40.80346,-73.94583,Entire home/apt,360,5,23,2019-05-24,0.84,1.0,3,New York,342.0,1 alojamiento
16870827,Private Lrg bedroom in a convrtable 2 Bed Apt.,79089979,Clell,Brooklyn,Bay Ridge,40.63845,-74.02649,Private room,800,1,43,2019-06-27,1.64,1.0,55,New York,760.0,1 alojamiento
16899058,The ❤️ of SoHo: Adorable 2 br // event space,112780904,Milly,Manhattan,SoHo,40.7255,-74.00258,Entire home/apt,459,1,61,2019-07-01,2.04,1.0,173,New York,436.04999999999995,1 alojamiento
16905585,Bright and Spacious East Village Loft,112851539,J,Manhattan,East Village,40.72977,-73.98841,Entire home/apt,350,3,85,2019-06-24,2.87,1.0,208,New York,332.5,1 alojamiento
16923912,Charming 5 Bedroom House in Forest Hills NY,23262657,Maayan,Queens,Forest Hills,40.71848,-73.85025,Entire home/apt,400,2,9,2018-12-29,0.37,2.0,4,New York,380.0,2 a 4 alojamientos
16994272,Luxury 2-bedroom apartment in Harlem,570464,Nicole,Manhattan,Harlem,40.80926,-73.95419,Entire home/apt,400,4,8,2019-04-12,0.74,1.0,42,New York,380.0,1 alojamiento
17030043,Cozy private room in Bedstuy,21929511,Stephen,Brooklyn,Bedford-Stuyvesant,40.6932,-73.95519,Private room,900,1,1,2017-02-11,0.03,1.0,89,New York,855.0,1 alojamiento
17108224,Stunning Brand New 2bed/2bath House Best Loacation,49701132,Bonnie,Manhattan,Chelsea,40.74187,-74.00622,Entire home/apt,600,1,86,2019-06-07,3.04,1.0,261,New York,570.0,1 alojamiento
17116411,3-BDRM/2 BATH Apartment AMAZING LOCATION on UWS!,114977427,Nancy And John,Manhattan,Upper West Side,40.77836,-73.97994,Entire home/apt,489,3,81,2019-07-01,3.01,1.0,152,New York,464.54999999999995,1 alojamiento
17122333,Luxury 2Bed/2Bth Private Loft Best NYC Location,48891349,Riley,Manhattan,West Village,40.74049,-74.00527,Entire home/apt,600,1,106,2019-06-21,3.75,1.0,286,New York,570.0,1 alojamiento
17133439,Beautiful modern & large 2 bedroom,11606007,Vikas,Manhattan,Midtown,40.74433,-73.98318,Entire home/apt,450,2,0,,0.06999999999999999,1.0,0,New York,427.5,1 alojamiento
17149950,Entire One bedroom Apartment in Midtown Manhattan,7616444,Ramin,Manhattan,Midtown,40.75029,-73.98402,Entire home/apt,350,5,4,2017-10-31,0.15,1.0,0,New York,332.5,1 alojamiento
17152737,Chelsea Artist's Apartment,12578148,Felicity,Manhattan,Chelsea,40.74353,-73.99709,Entire home/apt,545,5,42,2019-06-26,1.57,1.0,322,New York,517.75,1 alojamiento
17174519,Chelsea Brownstone 3 Bedroom House,10590692,Wade,Manhattan,Chelsea,40.74443,-74.00012,Entire home/apt,650,3,35,2019-07-03,1.61,2.0,179,New York,617.5,2 a 4 alojamientos
17256799,URBAN LUXURY 2BR DUPLEX~24/7 DOORMAN/GYM~SUTTON PL,2856748,Ruchi,Manhattan,Midtown,40.75802,-73.96125,Entire home/apt,500,90,0,,0.11400000000000002,49.0,364,New York,475.0,11 a 50 alojamientos
17257473,LIVING THE NYC EXPERIENCE,7889472,Jose Luis,Manhattan,Harlem,40.81922,-73.95672,Entire home/apt,355,5,14,2018-04-30,0.49,1.0,89,New York,337.25,1 alojamiento
17381819,Cozy modern studio in heart of LES,43682230,Eric,Manhattan,Lower East Side,40.72056,-73.98539,Entire home/apt,325,2,2,2017-09-22,0.09,1.0,180,New York,308.75,1 alojamiento
17382679,INCREDIBLE TOWNHOUSE 4 STORIES 5 BEDROOMS 3 BATH,34474212,Vinit,Manhattan,West Village,40.73444,-74.00129,Entire home/apt,600,2,93,2019-06-23,3.38,1.0,251,New York,570.0,1 alojamiento
17433572,Royal Suite at Northern Lights Mansion,1261480,Diane,Manhattan,Harlem,40.80825,-73.95004,Private room,500,1,13,2018-10-03,0.62,2.0,361,New York,475.0,2 a 4 alojamientos
17456932,Ideal family spot in the upper west,5635997,Eldad,Manhattan,Upper West Side,40.79456,-73.96853,Entire home/apt,400,6,5,2019-04-24,0.19,1.0,108,New York,380.0,1 alojamiento
17513537,"2 bedroom apt in Brooklyn, downtown",118727691,Diane,Brooklyn,Fort Greene,40.69353,-73.97431,Entire home/apt,350,3,27,2019-06-30,1.0,1.0,303,New York,332.5,1 alojamiento
17520324,Renovated 4 BED 3.5 BATH BK Townhouse Triplex APT,114463720,Mike,Brooklyn,Williamsburg,40.71092,-73.96755,Entire home/apt,385,2,76,2019-06-15,2.69,1.0,209,New York,365.75,1 alojamiento
17525806,4BR Brooklyn Apartment Minutes from City Life!,48618586,Evolve,Brooklyn,East Flatbush,40.64261,-73.94334,Entire home/apt,350,2,1,2017-08-20,0.04,1.0,0,New York,332.5,1 alojamiento
17537893,The Otheroom Bar/Event/Filming Space -read details,18037301,James,Manhattan,West Village,40.73571,-74.0078,Entire home/apt,4000,1,0,,1.56,1.0,173,New York,3800.0,1 alojamiento
17549299,2 Bedroom / 2 Bath - Brand New Modern Apt,7427325,Jenia,Manhattan,Hell's Kitchen,40.76407,-73.99322,Entire home/apt,380,3,1,2017-05-03,0.04,2.0,0,New York,361.0,2 a 4 alojamientos
17554541,Delightful Brooklyn townhouse,5817532,Christy,Brooklyn,Park Slope,40.68326,-73.97796,Entire home/apt,600,6,7,2019-01-03,0.36,1.0,42,New York,570.0,1 alojamiento
17601315,Modern 2br Apartment in the heart of Soho/Nolita,975819,Chendi,Manhattan,Nolita,40.72118,-73.99602,Entire home/apt,500,2,0,,0.06999999999999999,1.0,0,New York,475.0,1 alojamiento
17632790,Coney Island Private Assembly  Special Events,114736959,Ed,Brooklyn,Coney Island,40.57577,-73.98553,Entire home/apt,450,1,5,2019-06-23,0.42,6.0,364,New York,427.5,5 a 10 alojamientos
17666300,Ultimate 50th Floor Downtown Penthouse  - 4000SqFt,120250860,Diana,Manhattan,SoHo,40.72318,-74.00223,Entire home/apt,2250,2,21,2019-07-01,0.74,2.0,343,New York,2137.5,2 a 4 alojamientos
17684359,BEST One Bedroom in the Heart of Manhattan,119829743,Scott,Manhattan,Chelsea,40.74054,-74.0004,Entire home/apt,365,6,7,2018-01-26,0.26,1.0,0,New York,346.75,1 alojamiento
17697164,NEW Park Avenue-Madison Avenue 3BED Condo Sleeps 6,120570941,Genee,Manhattan,Murray Hill,40.74817,-73.98211,Entire home/apt,325,2,5,2017-11-15,0.18,1.0,0,New York,308.75,1 alojamiento
17756109,Manhattan Hotel Room,7050126,Sasha,Manhattan,Midtown,40.76305,-73.97841,Entire home/apt,800,1,19,2017-06-24,0.69,2.0,0,New York,760.0,2 a 4 alojamientos
17757976,Spacious Luxury Loft - 1BR,121185129,Kathleen,Manhattan,Gramercy,40.7345,-73.98482,Entire home/apt,325,6,11,2018-07-29,0.41,1.0,177,New York,308.75,1 alojamiento
17759520,Harlem Triplex,3726131,John,Manhattan,Harlem,40.80766,-73.94342,Entire home/apt,700,6,2,2018-04-08,0.09,2.0,72,New York,665.0,2 a 4 alojamientos
17844682,MIDTOWN * UNICORN * TOWNHOUSE!!,22456949,Matthew,Manhattan,Hell's Kitchen,40.76616,-73.98916,Entire home/apt,484,2,107,2019-06-23,3.95,1.0,46,New York,459.79999999999995,1 alojamiento
17849234,perfect apartment in New york with 3 bedrooms,6945333,Duryea,Manhattan,Chelsea,40.75538,-74.00441,Shared room,337,27,0,,0.662,1.0,365,New York,320.15,1 alojamiento
17860684,Manhattan Club (1 bedroom/Sleeps 4),41069190,Ana,Manhattan,Midtown,40.76587,-73.98211,Entire home/apt,380,4,0,,0.06999999999999999,1.0,0,New York,361.0,1 alojamiento
17879131,Amazing Space For Your Chelsea Stay,122419373,Pablo,Manhattan,Chelsea,40.74119,-74.0006,Private room,429,2,119,2019-06-17,4.33,1.0,288,New York,407.54999999999995,1 alojamiento
17929219,HEART of West Village! Big + Beautiful TRUE 1 BDRM,28588488,Cannon,Manhattan,West Village,40.73612,-73.99978,Entire home/apt,395,1,39,2019-06-29,1.43,1.0,177,New York,375.25,1 alojamiento
17944802,Luxury High Rise with Huge Private Terrace,1883931,Taher,Manhattan,Murray Hill,40.74391,-73.97151,Entire home/apt,350,3,15,2019-06-19,0.55,1.0,0,New York,332.5,1 alojamiento
17974244,"3 BR CLASSIC ON RIVER. Doorman. UWS, dogs ok",231704,Judith,Manhattan,Upper West Side,40.78937,-73.9789,Entire home/apt,376,30,1,2018-05-12,0.07,3.0,357,New York,357.2,2 a 4 alojamientos
17991699,"CLASSIC UWS 3BR FAM RIVER, doorman",231704,Judith,Manhattan,Upper West Side,40.78913,-73.98043,Entire home/apt,317,31,0,,1.23,3.0,82,New York,301.15,2 a 4 alojamientos
18024561,Amazing Columbus Circle 3 Bedroom,47536613,Emily,Manhattan,Upper West Side,40.76876,-73.98359,Entire home/apt,375,3,76,2019-06-23,2.89,1.0,301,New York,356.25,1 alojamiento
18051877,Victorian Film location,2675644,Alissa,Staten Island,Randall Manor,40.63952,-74.0973,Entire home/apt,5000,1,0,,1.1960000000000002,1.0,344,New York,4750.0,1 alojamiento
18071399,West Chelsea Studios - Penthouse 12,113534805,Jackie,Manhattan,Chelsea,40.74932,-74.00333,Private room,2800,1,0,,0.512,1.0,89,New York,2660.0,1 alojamiento
18074899,Stunning 2 bedroom Apt - Breathtaking views!!,30283594,Kara,Manhattan,Hell's Kitchen,40.76191,-73.99766,Entire home/apt,499,30,0,,0.174,121.0,185,New York,474.04999999999995,Más de 101 alojamientos
18076385,"2 Bedroom Apartament, UES, doormen in Manhattan",65974774,Geo,Manhattan,Upper East Side,40.77581,-73.956,Entire home/apt,510,7,0,,2.258,3.0,207,New York,484.5,2 a 4 alojamientos
18086316,Manhattan Club,124550001,Frank,Manhattan,Midtown,40.76576,-73.98016,Private room,350,1,1,2017-12-19,0.05,1.0,0,New York,332.5,1 alojamiento
18094212,Beautiful 3000-Square-Ft Brownstone in Cobble Hill,121274,Joanna,Brooklyn,Cobble Hill,40.68673,-73.99653,Entire home/apt,700,4,4,2019-01-23,0.21,1.0,15,New York,665.0,1 alojamiento
18094418,4000 SqFt Luxury Penthouse  - Downtown NYC,120250860,Diana,Manhattan,SoHo,40.72207,-74.00232,Entire home/apt,2250,2,20,2019-06-15,0.82,2.0,341,New York,2137.5,2 a 4 alojamientos
18142333,"Elegant 5BR, 2.5 Bath w/Yard, 15 Mins to Manhattan",107022433,Nikita,Brooklyn,Bedford-Stuyvesant,40.68402,-73.93081,Entire home/apt,550,2,32,2019-06-16,1.5,3.0,248,New York,522.5,2 a 4 alojamientos
18175061,New Years EVE in NY! Magnificent Private Penthouse,125320407,Sata,Queens,Briarwood,40.70678,-73.80613,Entire home/apt,1000,2,5,2018-10-07,0.27,5.0,365,New York,950.0,5 a 10 alojamientos
18175675,2400 Sq Ft Tribeca Loft w/Private Elevator,2834168,Jessica,Manhattan,Tribeca,40.71893,-74.0033,Entire home/apt,350,6,20,2019-06-30,0.74,1.0,25,New York,332.5,1 alojamiento
18181620,Centrally Located Manhttn High-Rise,501891,Dave,Manhattan,Gramercy,40.7368,-73.98045,Entire home/apt,379,1,0,,0.06999999999999999,1.0,0,New York,360.05,1 alojamiento
18201148,"5* Views, Terrace, 2BR2B, Modern Luxury, Gym, Roof",48205496,B,Queens,Long Island City,40.74834,-73.94181,Entire home/apt,379,4,91,2019-06-26,3.44,2.0,152,New York,360.05,2 a 4 alojamientos
18205794,"Bright, Quiet and Modern--1,200 Sq Ft in W Village",1448674,Sean,Manhattan,West Village,40.7355,-73.99964,Entire home/apt,329,4,33,2019-06-09,1.25,1.0,16,New York,312.55,1 alojamiento
18213280,2 bedroom 2 bathroom UWS,6726364,Alejandra,Manhattan,Upper West Side,40.79967,-73.96251,Entire home/apt,330,3,3,2017-07-13,0.11,2.0,0,New York,313.5,2 a 4 alojamientos
18223667,Amazing location! Luxury Apartment by Central Park,15069930,Christian,Manhattan,Upper East Side,40.78164,-73.95873,Entire home/apt,490,14,1,2017-04-27,0.04,1.0,180,New York,465.5,1 alojamiento
18239917,Luxury 2 BR in Prime NOHO,126015118,Nir,Manhattan,East Village,40.72448,-73.99247,Entire home/apt,400,3,3,2019-01-02,0.36,1.0,14,New York,380.0,1 alojamiento
18271282,Gimme Shelter,126311719,Kricket,Manhattan,SoHo,40.7239,-73.99678,Entire home/apt,850,30,7,2018-12-01,0.26,1.0,365,New York,807.5,1 alojamiento
18312034,Prestige Townhouse 5B 3.5bath East Central Park,37901086,Virginie,Manhattan,Upper East Side,40.76482,-73.96061,Entire home/apt,1475,1,1,2019-07-03,1.0,1.0,362,New York,1401.25,1 alojamiento
18327630,Gigantic 2 Bed/2 Bath Step to Columbus Circle&Park,125545452,Tasny,Manhattan,Hell's Kitchen,40.76597,-73.98379,Entire home/apt,325,5,84,2019-06-24,3.15,1.0,69,New York,308.75,1 alojamiento
18338719,Greenwich Village 2 bedrooms apartement,25221153,Mélodie,Manhattan,West Village,40.73376,-74.00095,Entire home/apt,350,3,0,,0.06999999999999999,1.0,0,New York,332.5,1 alojamiento
18358621,"LUXURY Times Sq 2bed, with King,Queen & Full",3169815,Joe,Manhattan,Hell's Kitchen,40.76438,-73.9886,Entire home/apt,350,1,96,2019-07-06,3.63,1.0,253,New York,332.5,1 alojamiento
18404373,"Bright kitchen studio--events, classes, photos",10593759,Ronna,Brooklyn,Sunset Park,40.65107,-74.01096,Entire home/apt,450,1,5,2018-12-24,0.27,1.0,179,New York,427.5,1 alojamiento
18496255,Beautiful Park-view Home in Flushing NYC,23234988,Ann,Queens,Flushing,40.74888,-73.8066,Entire home/apt,400,1,8,2019-03-29,0.34,6.0,255,New York,380.0,5 a 10 alojamientos
18506292,Ultra Lux Central Park/ Columbus Circle 2 bedroom,10605984,Gab,Manhattan,Upper West Side,40.76798,-73.98356,Entire home/apt,615,5,46,2019-06-18,1.78,1.0,282,New York,584.25,1 alojamiento
18547663,NYC East village luxury apt featured in Timeout!,13008402,Afrodite,Manhattan,East Village,40.73158,-73.987,Entire home/apt,419,3,0,,0.06999999999999999,1.0,0,New York,398.04999999999995,1 alojamiento
18559902,Central Park View 5th Avenue,125021178,Avi,Manhattan,Midtown,40.76646,-73.97912,Entire home/apt,350,3,16,2019-05-16,0.64,1.0,352,New York,332.5,1 alojamiento
18570075,SUPER CLEAN.,99629743,Leatha,Brooklyn,Clinton Hill,40.68908,-73.96429,Entire home/apt,349,2,52,2019-06-09,1.99,2.0,361,New York,331.55,2 a 4 alojamientos
18585546,"Spacious Private 1BR apt,common area in UES/Harlem",21372426,Kyle,Manhattan,East Harlem,40.78974,-73.9425,Shared room,350,3,0,,1.266,1.0,83,New York,332.5,1 alojamiento
18586018,3 BDR APT AND ROOFTOP ONE TRAIN STOP TO MANHATAN,69124870,Ana Y Victor,Brooklyn,Williamsburg,40.71047,-73.96311,Entire home/apt,315,2,117,2019-07-02,4.44,4.0,262,New York,299.25,2 a 4 alojamientos
18595831,"The Locals House // Best Location, Nicest Home",129133511,Michael,Queens,Rockaway Beach,40.5889,-73.81585,Entire home/apt,545,1,31,2019-07-07,1.2,1.0,224,New York,517.75,1 alojamiento
18610554,"Private bedroom, Queenbed on suite bath and closet",7055854,Diane,Manhattan,East Harlem,40.80141,-73.94341,Private room,2000,6,0,,2.668,5.0,219,New York,1900.0,5 a 10 alojamientos
18616208,"Modern Townhouse for Photo, Film &  Daytime Events",55017405,Lanie,Manhattan,Upper West Side,40.77978,-73.97598,Entire home/apt,2900,1,0,,0.506,1.0,180,New York,2755.0,1 alojamiento
18632582,Brooklyn Dream Home + Private Patio,2420586,Sabrina,Brooklyn,Brooklyn Heights,40.69284,-73.99633,Entire home/apt,325,2,12,2018-10-07,0.46,1.0,39,New York,308.75,1 alojamiento
18648360,Modern Brooklyn brownstone in prime location,3990540,Margot,Brooklyn,Prospect Heights,40.67787,-73.97225,Entire home/apt,450,3,3,2017-07-16,0.12,1.0,0,New York,427.5,1 alojamiento
18649351,"BEST LOCATION, ONLY 5 MIN TO MANHATAN.",69124870,Ana Y Victor,Brooklyn,Williamsburg,40.71039,-73.96139,Private room,400,1,44,2019-05-08,2.19,4.0,77,New York,380.0,2 a 4 alojamientos
18652220,Williamsburg Sanctuary,7147164,Tiffany,Brooklyn,Williamsburg,40.7137,-73.95711,Entire home/apt,325,3,32,2019-06-23,1.25,1.0,33,New York,308.75,1 alojamiento
18664875,"Carroll Gardens Brooklyn, Sunny and Modern Triplex",129714819,Caroline,Brooklyn,Gowanus,40.68112,-73.98921,Entire home/apt,475,7,4,2019-04-26,0.17,1.0,72,New York,451.25,1 alojamiento
18686269,Amazing duplex with garden,119940669,Fabrice,Brooklyn,Williamsburg,40.71255,-73.95745,Private room,430,6,0,,0.06999999999999999,1.0,0,New York,408.5,1 alojamiento
